,online_order,book_table,rating,votes,rest_type,cuisines,cost,location
40565,No,No,3.7,0,Casual Dining,North Indian,600.0,MG Road
40566,No,No,3.7,0,Beverage Shop,Beverages,100.0,MG Road
40567,Yes,No,4.1,486,Cafe,Cafe,700.0,MG Road
40568,Yes,No,4.3,397,Cafe,Cafe,700.0,MG Road
40569,Yes,No,4.1,118,Cafe,BBQ,700.0,MG Road
40570,Yes,No,4.2,744,Cafe,Cafe,750.0,MG Road
40571,Yes,No,2.9,17,Quick Bites,North Indian,600.0,MG Road
40572,Yes,No,3.7,83,Casual Dining,North Indian,500.0,MG Road
40573,Yes,Yes,4.4,1853,Casual Dining,Italian,1500.0,MG Road
40574,Yes,No,3.7,0,Delivery,Tea,200.0,MG Road
40575,Yes,No,4.2,233,Bakery,Bakery,300.0,MG Road
40576,Yes,No,3.7,23,Quick Bites,Street Food,100.0,MG Road
40577,Yes,No,3.1,19,Quick Bites,Street Food,300.0,MG Road
40578,Yes,No,3.7,0,Delivery,South Indian,500.0,MG Road
40579,Yes,Yes,4.1,147,Cafe,Cafe,700.0,MG Road
40580,Yes,Yes,4.3,79,Casual Dining,Seafood,700.0,MG Road
40581,Yes,No,3.7,66,Cafe,Cafe,800.0,MG Road
40582,Yes,No,3.3,8,Bakery,Bakery,400.0,MG Road
40583,Yes,No,3.5,8,Beverage Shop,Beverages,500.0,MG Road
40584,Yes,No,3.9,58,Dessert Parlor,Desserts,600.0,MG Road
40585,Yes,No,4.1,124,Cafe,Cafe,450.0,MG Road
40586,Yes,No,3.5,26,Quick Bites,North Indian,250.0,MG Road
40587,Yes,Yes,4.2,354,Casual Dining,South Indian,1200.0,MG Road
40588,Yes,Yes,4.5,873,Casual Dining,Asian,1800.0,MG Road
40589,Yes,No,3.8,111,Dessert Parlor,Bakery,500.0,MG Road
40590,Yes,No,4.3,329,Casual Dining,North Indian,800.0,MG Road
40591,Yes,No,3.8,32,Quick Bites,South Indian,200.0,MG Road
40592,Yes,No,4.0,56,Casual Dining,Japanese,1500.0,MG Road
40593,Yes,No,3.2,4,Quick Bites,Chinese,300.0,MG Road
40595,Yes,No,3.1,74,Quick Bites,Fast Food,500.0,MG Road
40596,No,No,3.7,0,Delivery,North Indian,800.0,MG Road
40597,Yes,No,3.7,0,Delivery,Biryani,500.0,MG Road
40598,Yes,No,3.9,55,Dessert Parlor,Desserts,300.0,MG Road
40599,Yes,No,3.9,54,Quick Bites,Tea,200.0,MG Road
40600,Yes,No,3.9,134,Casual Dining,Mangalorean,700.0,MG Road
40601,Yes,No,3.7,33,Sweet Shop,Mithai,250.0,MG Road
40602,Yes,No,4.0,56,Dessert Parlor,Desserts,300.0,MG Road
40603,Yes,No,4.2,443,Cafe,Cafe,700.0,MG Road
40604,No,No,3.3,4,Takeaway,Fast Food,100.0,MG Road
40605,Yes,No,2.8,55,Quick Bites,South Indian,400.0,MG Road
40606,Yes,No,4.2,401,Cafe,Cafe,500.0,MG Road
40607,Yes,No,3.4,63,Quick Bites,Biryani,400.0,MG Road
40608,No,No,4.0,1466,Dessert Parlor,Desserts,450.0,MG Road
40609,Yes,Yes,4.0,938,Casual Dining,American,1000.0,MG Road
40610,Yes,No,3.5,75,Quick Bites,Chinese,500.0,MG Road
40611,Yes,No,4.0,871,Quick Bites,South Indian,400.0,MG Road
40612,Yes,Yes,4.2,859,Casual Dining,Seafood,1400.0,MG Road
40613,Yes,No,3.9,215,Casual Dining,Pizza,800.0,MG Road
40614,Yes,No,3.5,98,Casual Dining,North Indian,600.0,MG Road
40615,Yes,No,4.4,231,Quick Bites,Burger,700.0,MG Road
40616,Yes,No,3.2,6,Quick Bites,North Indian,450.0,MG Road
40617,Yes,No,2.9,25,Quick Bites,Street Food,300.0,MG Road
40618,Yes,No,2.9,50,Quick Bites,South Indian,350.0,MG Road
40619,Yes,No,4.1,1134,Casual Dining,American,1500.0,MG Road
40620,Yes,No,3.5,34,Quick Bites,Street Food,200.0,MG Road
40621,Yes,No,3.4,8,Quick Bites,Chinese,300.0,MG Road
40622,Yes,No,3.4,36,Bakery,Bakery,150.0,MG Road
40623,Yes,No,2.8,19,Beverage Shop,Beverages,350.0,MG Road
40624,Yes,No,3.7,33,Quick Bites,Chinese,400.0,MG Road
40625,Yes,Yes,4.3,3152,Casual Dining,North Indian,1500.0,MG Road
40626,Yes,No,3.2,9,Sweet Shop,Mithai,300.0,MG Road
40627,Yes,No,3.5,10,Takeaway,Desserts,300.0,MG Road
40628,Yes,No,3.7,81,Quick Bites,South Indian,200.0,MG Road
40629,Yes,No,3.7,93,Quick Bites,North Indian,500.0,MG Road
40630,Yes,No,4.4,69,Quick Bites,Desserts,300.0,MG Road
40631,Yes,No,3.6,41,Casual Dining,North Indian,1400.0,MG Road
40632,Yes,No,4.1,291,Quick Bites,Burger,600.0,MG Road
40633,Yes,No,3.8,38,Casual Dining,Beverages,400.0,MG Road
40634,Yes,No,3.3,6,Beverage Shop,Juices,150.0,MG Road
40635,Yes,No,3.5,12,Quick Bites,Juices,350.0,MG Road
40636,Yes,No,3.7,0,Quick Bites,Fast Food,200.0,MG Road
40637,Yes,No,3.2,5,Quick Bites,South Indian,300.0,MG Road
40638,No,No,3.1,24,Quick Bites,South Indian,150.0,MG Road
40639,Yes,No,3.7,160,Casual Dining,Chinese,700.0,MG Road
40640,Yes,No,3.8,59,Sweet Shop,Fast Food,300.0,MG Road
40641,Yes,No,4.3,860,Casual Dining,Thai,1800.0,MG Road
40642,No,No,3.7,32,Casual Dining,North Indian,800.0,MG Road
40643,No,No,3.7,21,Cafe,Cafe,450.0,MG Road
40644,Yes,Yes,3.8,91,Casual Dining,North Indian,1800.0,MG Road
40645,Yes,Yes,4.1,302,Casual Dining,Goan,1000.0,MG Road
40646,Yes,No,3.7,43,Quick Bites,Beverages,250.0,MG Road
40647,Yes,No,3.4,7,Quick Bites,Asian,500.0,MG Road
40648,Yes,No,3.7,281,Casual Dining,North Indian,800.0,MG Road
40649,Yes,No,4.0,1218,Bar,Continental,2000.0,MG Road
40650,Yes,No,3.5,13,Quick Bites,North Indian,300.0,MG Road
40651,Yes,No,3.6,18,Quick Bites,South Indian,200.0,MG Road
40653,Yes,No,3.5,12,Quick Bites,South Indian,200.0,MG Road
40654,Yes,No,3.9,38,Beverage Shop,Beverages,400.0,MG Road
40655,Yes,Yes,3.8,203,Casual Dining,North Indian,1200.0,MG Road
40656,Yes,No,4.2,34,Dessert Parlor,Desserts,300.0,MG Road
40657,No,No,2.7,77,Quick Bites,North Indian,500.0,MG Road
40658,Yes,No,3.8,103,Dessert Parlor,Desserts,300.0,MG Road
40659,Yes,No,3.6,52,Casual Dining,North Indian,600.0,MG Road
40660,Yes,Yes,3.7,59,Casual Dining,Chinese,1200.0,MG Road
40661,Yes,No,3.7,0,Delivery,Biryani,500.0,MG Road
40662,Yes,No,3.6,42,Cafe,Cafe,350.0,MG Road
40663,Yes,Yes,2.2,409,Casual Dining,Mexican,1000.0,MG Road
40664,Yes,No,3.6,10,Delivery,Mughlai,600.0,MG Road
40665,Yes,No,3.8,262,Cafe,Cafe,700.0,MG Road
40666,Yes,No,3.9,56,Quick Bites,Biryani,400.0,MG Road
40667,Yes,No,3.9,65,Quick Bites,Fast Food,250.0,MG Road
40668,No,No,3.7,0,Food Court,South Indian,400.0,MG Road
40669,Yes,No,3.5,20,Cafe,Cafe,500.0,MG Road
40670,No,No,3.8,67,Quick Bites,South Indian,200.0,MG Road
40671,Yes,No,3.7,0,Quick Bites,American,600.0,MG Road
40672,Yes,No,4.0,68,Dessert Parlor,Desserts,250.0,MG Road
40673,Yes,No,3.8,19,Quick Bites,Chinese,200.0,MG Road
40674,Yes,No,3.9,376,Sweet Shop,Mithai,200.0,MG Road
40675,Yes,No,3.7,0,Delivery,Italian,600.0,MG Road
40676,Yes,No,3.7,0,Delivery,North Indian,500.0,MG Road
40677,Yes,Yes,4.5,1250,Casual Dining,Asian,1700.0,MG Road
40678,No,No,3.1,38,Quick Bites,Bengali,300.0,MG Road
40679,Yes,No,4.1,161,Cafe,Cafe,300.0,MG Road
40680,Yes,Yes,4.3,695,Casual Dining,Mangalorean,1000.0,MG Road
40681,Yes,No,4.1,253,Bakery,Bakery,350.0,MG Road
40682,Yes,No,3.1,114,Delivery,North Indian,500.0,MG Road
40683,No,No,3.7,50,Cafe,Cafe,550.0,MG Road
40684,Yes,No,3.3,5,Quick Bites,Beverages,400.0,MG Road
40685,Yes,No,4.0,141,Quick Bites,Fast Food,400.0,MG Road
40686,Yes,No,3.7,97,Cafe,Cafe,650.0,MG Road
40687,Yes,No,3.4,9,Cafe,Cafe,300.0,MG Road
40688,No,No,3.7,32,Quick Bites,Chinese,500.0,MG Road
40689,Yes,No,3.7,156,Quick Bites,North Indian,300.0,MG Road
40690,No,No,3.4,4,Casual Dining,Chinese,600.0,MG Road
40691,Yes,Yes,3.8,81,Casual Dining,Chinese,800.0,MG Road
40692,Yes,No,3.6,22,Quick Bites,North Indian,350.0,MG Road
40693,Yes,Yes,4.0,457,Casual Dining,Chinese,1000.0,MG Road
40694,Yes,No,3.9,464,Cafe,Cafe,800.0,MG Road
40696,Yes,Yes,4.3,969,Cafe,Cafe,750.0,MG Road
40697,Yes,Yes,4.4,232,Bar,Asian,2000.0,MG Road
40698,No,No,3.7,16,Cafe,Cafe,250.0,MG Road
40699,Yes,No,3.2,6,Casual Dining,South Indian,600.0,MG Road
40700,Yes,Yes,4.3,3496,Pub,Continental,1700.0,MG Road
40702,Yes,No,3.7,0,Quick Bites,Rolls,250.0,MG Road
40703,Yes,Yes,4.0,380,Casual Dining,North Indian,850.0,MG Road
40704,Yes,No,3.7,0,Delivery,Tibetan,300.0,MG Road
40705,Yes,No,3.1,23,Casual Dining,Seafood,700.0,MG Road
40706,Yes,Yes,4.4,722,Casual Dining,Mangalorean,1000.0,MG Road
40707,Yes,Yes,4.4,219,Casual Dining,Seafood,850.0,MG Road
40708,Yes,No,3.8,28,Delivery,Healthy Food,650.0,MG Road
40709,No,No,3.0,31,Casual Dining,North Indian,1000.0,MG Road
40710,No,No,3.7,0,Delivery,Chinese,600.0,MG Road
40711,Yes,No,3.8,74,Cafe,Cafe,650.0,MG Road
40712,Yes,No,2.1,253,Delivery,North Indian,500.0,MG Road
40713,Yes,No,3.6,124,Cafe,Cafe,600.0,MG Road
40714,Yes,No,3.0,13,Takeaway,Street Food,400.0,MG Road
40715,No,No,3.7,0,Quick Bites,Biryani,250.0,MG Road
40716,Yes,No,3.6,26,Quick Bites,Chinese,300.0,MG Road
40717,No,No,3.3,7,Delivery,North Indian,200.0,MG Road
40718,Yes,No,3.8,110,Takeaway,Italian,400.0,MG Road
40719,No,No,3.1,23,Quick Bites,Street Food,300.0,MG Road
40720,No,No,3.7,0,Quick Bites,Fast Food,150.0,MG Road
40721,No,No,3.7,0,Quick Bites,Street Food,300.0,MG Road
40722,No,No,3.7,0,Quick Bites,South Indian,350.0,MG Road
40723,No,No,3.7,0,Takeaway,Chinese,500.0,MG Road
40724,Yes,No,3.4,7,Takeaway,Continental,1600.0,MG Road
40725,Yes,Yes,3.8,299,Casual Dining,North Indian,1200.0,MG Road
40726,Yes,No,3.3,6,Quick Bites,South Indian,300.0,MG Road
40727,No,No,3.0,108,Casual Dining,North Indian,800.0,MG Road
40728,No,No,3.6,7,Cafe,Cafe,200.0,MG Road
40729,No,No,3.4,10,Quick Bites,North Indian,350.0,MG Road
40730,No,No,3.6,15,Food Truck,Fast Food,350.0,MG Road
40731,Yes,No,3.5,13,Casual Dining,Continental,600.0,MG Road
40732,No,No,3.4,27,Quick Bites,North Indian,300.0,MG Road
40733,No,No,3.6,15,Quick Bites,North Indian,350.0,MG Road
40734,No,No,3.4,5,Quick Bites,South Indian,250.0,MG Road
40735,No,Yes,4.0,241,Bar,American,1500.0,MG Road
40736,Yes,No,3.7,0,Takeaway,Beverages,250.0,MG Road
40737,No,No,3.7,0,Dessert Parlor,Desserts,500.0,MG Road
40738,No,No,3.9,435,Casual Dining,Mughlai,550.0,MG Road
40739,No,No,3.7,0,Quick Bites,South Indian,150.0,MG Road
40740,No,No,3.3,6,Cafe,Cafe,400.0,MG Road
40741,Yes,No,4.3,787,Quick Bites,North Indian,300.0,MG Road
40742,Yes,No,3.8,364,Cafe,Cafe,700.0,MG Road
40743,Yes,No,4.1,161,Quick Bites,North Indian,300.0,MG Road
40744,Yes,No,4.0,38,Cafe,Healthy Food,700.0,MG Road
40745,Yes,No,4.2,93,Quick Bites,South Indian,300.0,MG Road
40746,Yes,No,4.2,1918,Cafe,Cafe,800.0,MG Road
40747,Yes,No,3.7,50,Casual Dining,South Indian,750.0,MG Road
40748,No,No,3.2,7,Cafe,Cafe,600.0,MG Road
40749,Yes,No,2.9,56,Quick Bites,Fast Food,150.0,MG Road
40750,No,No,3.1,32,Quick Bites,Kerala,200.0,MG Road
40751,No,No,3.5,14,Quick Bites,Desserts,250.0,MG Road
40752,Yes,No,3.4,6,Confectionery,Desserts,1000.0,MG Road
40753,Yes,No,4.1,118,Casual Dining,Continental,1000.0,MG Road
40754,Yes,No,4.1,54,Casual Dining,Healthy Food,550.0,MG Road
40755,No,No,3.7,0,Quick Bites,Fast Food,150.0,MG Road
40756,No,No,4.0,2431,Lounge,Fast Food,2000.0,MG Road
40758,Yes,No,3.4,9,Quick Bites,South Indian,150.0,MG Road
40759,No,No,3.8,263,Takeaway,Chettinad,700.0,MG Road
40760,No,No,2.6,91,Quick Bites,Biryani,300.0,MG Road
40761,No,No,3.7,0,Cafe,Cafe,400.0,MG Road
40762,Yes,No,3.7,0,Quick Bites,Fast Food,150.0,MG Road
40763,No,No,4.3,74,Cafe,Cafe,400.0,MG Road
40764,No,No,3.6,104,Cafe,Cafe,800.0,MG Road
40765,No,No,4.0,102,Casual Dining,Chinese,550.0,MG Road
40766,No,No,3.6,23,Food Truck,American,400.0,MG Road
40767,No,No,3.8,26,Dessert Parlor,Desserts,350.0,MG Road
40768,No,No,3.7,0,Quick Bites,North Indian,450.0,MG Road
40769,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40770,No,No,3.7,0,Delivery,North Indian,300.0,MG Road
40771,No,No,2.8,38,Delivery,North Indian,500.0,MG Road
40772,No,No,3.7,0,Delivery,North Indian,500.0,MG Road
40773,No,No,3.4,7,Quick Bites,South Indian,500.0,MG Road
40774,No,No,3.7,0,Delivery,Biryani,400.0,MG Road
40775,No,No,3.3,5,Bakery,Bakery,350.0,MG Road
40776,Yes,No,3.0,96,Takeaway,Continental,650.0,MG Road
40777,No,No,2.5,301,Quick Bites,South Indian,250.0,MG Road
40778,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40779,No,No,3.7,0,Quick Bites,North Indian,350.0,MG Road
40780,No,No,3.7,0,Quick Bites,Biryani,200.0,MG Road
40781,No,No,3.7,0,Quick Bites,Chinese,300.0,MG Road
40782,Yes,No,3.4,8,Quick Bites,Biryani,300.0,MG Road
40783,No,No,3.8,99,Cafe,Cafe,600.0,MG Road
40784,No,No,3.3,4,Quick Bites,North Indian,200.0,MG Road
40785,No,No,3.3,5,Quick Bites,Fast Food,250.0,MG Road
40786,Yes,No,4.0,32,Quick Bites,Healthy Food,300.0,MG Road
40787,Yes,No,3.7,0,Quick Bites,Street Food,150.0,MG Road
40788,Yes,No,2.8,142,Bakery,Bakery,300.0,MG Road
40789,Yes,No,3.2,6,Cafe,Cafe,400.0,MG Road
40790,Yes,No,3.5,9,Dessert Parlor,Desserts,100.0,MG Road
40792,Yes,No,3.9,112,Delivery,Healthy Food,150.0,MG Road
40793,Yes,No,3.7,0,Beverage Shop,Tea,100.0,MG Road
40794,No,No,3.6,24,Quick Bites,South Indian,300.0,MG Road
40795,Yes,Yes,4.2,1351,Casual Dining,Lebanese,1700.0,MG Road
40796,Yes,No,3.8,24,Takeaway,South Indian,200.0,MG Road
40797,No,No,3.7,0,Casual Dining,South Indian,600.0,MG Road
40798,Yes,No,3.6,79,Quick Bites,South Indian,500.0,MG Road
40799,Yes,No,3.7,0,Quick Bites,North Indian,400.0,MG Road
40800,No,Yes,4.4,2054,Casual Dining,Healthy Food,1200.0,MG Road
40801,Yes,No,3.6,31,Casual Dining,South Indian,400.0,MG Road
40802,No,Yes,4.3,2716,Bar,Continental,1300.0,MG Road
40803,Yes,No,3.7,110,Casual Dining,Mughlai,700.0,MG Road
40804,Yes,Yes,4.0,190,Casual Dining,North Indian,1300.0,MG Road
40805,Yes,No,3.7,0,Quick Bites,South Indian,300.0,MG Road
40807,No,Yes,4.1,102,Pub,Continental,1000.0,MG Road
40808,No,No,4.1,1545,Pub,Continental,1200.0,MG Road
40809,No,No,3.9,235,Bar,Italian,1000.0,MG Road
40810,No,Yes,3.8,110,Bar,North Indian,1400.0,MG Road
40811,No,No,3.4,8,Quick Bites,South Indian,400.0,MG Road
40812,No,No,3.5,9,Dessert Parlor,Desserts,200.0,MG Road
40813,No,No,3.3,11,Quick Bites,South Indian,400.0,MG Road
40814,No,No,3.2,14,Quick Bites,South Indian,200.0,MG Road
40815,Yes,No,4.1,33,Dessert Parlor,Desserts,400.0,MG Road
40816,No,No,4.3,1792,Casual Dining,Andhra,800.0,MG Road
40817,Yes,No,3.3,21,Takeaway,South Indian,300.0,MG Road
40818,No,No,4.3,1363,Casual Dining,Biryani,700.0,MG Road
40819,No,Yes,4.1,1341,Casual Dining,European,2100.0,MG Road
40820,Yes,Yes,4.2,515,Casual Dining,Modern Indian,800.0,MG Road
40821,No,No,4.5,3595,Cafe,Cafe,900.0,MG Road
40822,No,No,4.3,1191,Casual Dining,Chinese,550.0,MG Road
40823,No,No,4.4,1915,Dessert Parlor,Ice Cream,400.0,MG Road
40824,No,No,4.3,166,Cafe,Cafe,750.0,MG Road
40825,No,No,4.1,364,Quick Bites,North Indian,400.0,MG Road
40826,No,No,4.1,683,Bakery,Bakery,500.0,MG Road
40827,No,No,4.3,795,Cafe,Cafe,900.0,MG Road
40828,No,No,3.9,86,Quick Bites,Chinese,500.0,MG Road
40829,No,No,4.1,801,Casual Dining,North Indian,800.0,MG Road
40830,Yes,No,3.7,16,Quick Bites,North Indian,300.0,MG Road
40831,No,No,4.3,184,Dessert Parlor,Desserts,500.0,MG Road
40832,No,No,4.3,544,Casual Dining,North Eastern,800.0,MG Road
40833,No,No,3.9,175,Casual Dining,Arabian,600.0,MG Road
40834,Yes,No,4.3,1135,Cafe,Cafe,800.0,MG Road
40835,Yes,No,4.0,101,Quick Bites,Juices,150.0,MG Road
40836,No,No,4.1,55,Cafe,Cafe,750.0,MG Road
40837,No,No,3.9,157,Casual Dining,North Indian,600.0,MG Road
40838,No,No,3.9,58,Takeaway,Bakery,1200.0,MG Road
40839,Yes,No,3.8,160,Casual Dining,Chinese,1300.0,MG Road
40840,No,No,3.6,196,Casual Dining,North Indian,600.0,MG Road
40841,No,No,4.2,619,Cafe,Cafe,500.0,MG Road
40842,No,No,3.4,4,Bakery,Bakery,350.0,MG Road
40843,No,No,3.8,30,Beverage Shop,Beverages,400.0,MG Road
40844,No,No,3.3,18,Takeaway,Fast Food,450.0,MG Road
40845,No,No,3.6,23,Bakery,Bakery,200.0,MG Road
40846,No,No,3.8,263,Casual Dining,Chinese,650.0,MG Road
40847,No,No,3.8,24,Quick Bites,Street Food,200.0,MG Road
40848,No,No,3.3,90,Cafe,Cafe,500.0,MG Road
40849,No,No,3.9,49,Quick Bites,Chinese,400.0,MG Road
40850,No,No,3.7,96,Quick Bites,Fast Food,500.0,MG Road
40851,No,No,3.4,14,Bakery,Bakery,200.0,MG Road
40852,No,No,3.7,62,Quick Bites,Fast Food,200.0,MG Road
40853,No,No,3.9,135,Casual Dining,Italian,800.0,MG Road
40854,No,No,3.7,0,Takeaway,Pizza,600.0,MG Road
40855,No,No,2.7,231,Quick Bites,Biryani,350.0,MG Road
40856,Yes,No,3.7,26,Casual Dining,Continental,750.0,MG Road
40857,No,No,3.6,8,Quick Bites,Continental,800.0,MG Road
40858,No,No,3.3,6,Casual Dining,South Indian,450.0,MG Road
40859,No,No,3.7,23,Bakery,Bakery,250.0,MG Road
40860,No,No,3.8,29,Dessert Parlor,Desserts,200.0,MG Road
40861,No,No,3.7,145,Casual Dining,Chinese,1000.0,MG Road
40862,No,No,3.0,7,Quick Bites,South Indian,300.0,MG Road
40863,No,No,3.9,122,Casual Dining,Japanese,500.0,MG Road
40864,No,No,3.9,31,Kiosk,Chinese,300.0,MG Road
40865,No,No,3.7,0,Beverage Shop,Beverages,150.0,MG Road
40866,No,No,2.8,46,Cafe,Cafe,700.0,MG Road
40867,No,Yes,3.9,158,Casual Dining,North Indian,1100.0,MG Road
40868,No,No,4.0,209,Casual Dining,Chinese,500.0,MG Road
40869,No,No,2.7,54,Casual Dining,South Indian,500.0,MG Road
40870,No,No,3.7,0,Quick Bites,Andhra,150.0,MG Road
40871,No,No,4.2,222,Dessert Parlor,Ice Cream,200.0,MG Road
40872,Yes,No,3.5,33,Quick Bites,North Indian,600.0,MG Road
40873,No,No,3.9,66,Dessert Parlor,Ice Cream,200.0,MG Road
40874,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40875,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40877,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40879,No,No,3.7,0,Quick Bites,Chinese,300.0,MG Road
40880,No,No,3.7,0,Delivery,Desserts,450.0,MG Road
40881,No,No,3.7,0,Quick Bites,South Indian,350.0,MG Road
40882,No,No,3.7,0,Delivery,Desserts,200.0,MG Road
40883,No,No,3.1,16,Casual Dining,North Indian,1100.0,MG Road
40884,No,No,3.9,42,Casual Dining,Chinese,500.0,MG Road
40885,No,No,3.1,17,Casual Dining,Mughlai,550.0,MG Road
40886,Yes,No,3.3,4,Quick Bites,North Indian,100.0,MG Road
40887,No,No,4.1,399,Quick Bites,North Indian,300.0,MG Road
40888,No,No,3.7,0,Bakery,Bakery,400.0,MG Road
40890,No,No,3.7,0,Takeaway,Desserts,300.0,MG Road
40891,No,No,3.7,0,Delivery,Desserts,500.0,MG Road
40892,No,No,3.7,0,Quick Bites,Biryani,250.0,MG Road
40893,No,No,3.7,0,Delivery,North Indian,400.0,MG Road
40894,No,No,3.7,0,Takeaway,North Indian,200.0,MG Road
40895,No,No,3.7,0,Takeaway,Salad,500.0,MG Road
40896,No,No,3.7,0,Quick Bites,North Indian,600.0,MG Road
40897,No,No,3.7,0,Takeaway,Arabian,300.0,MG Road
40898,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40899,No,No,3.7,0,Dessert Parlor,Ice Cream,200.0,MG Road
40900,No,No,3.7,0,Quick Bites,North Indian,200.0,MG Road
40901,No,No,3.2,4,Casual Dining,Andhra,600.0,MG Road
40902,No,No,3.8,26,Dessert Parlor,Desserts,500.0,MG Road
40903,No,No,3.5,11,Quick Bites,North Indian,450.0,MG Road
40904,No,No,3.4,32,Quick Bites,Mughlai,350.0,MG Road
40905,No,No,3.0,12,Delivery,North Indian,500.0,MG Road
40906,No,No,3.6,18,Beverage Shop,Beverages,200.0,MG Road
40907,No,No,3.7,0,Quick Bites,Continental,400.0,MG Road
40908,No,No,3.7,0,Delivery,Healthy Food,500.0,MG Road
40909,No,No,3.2,9,Casual Dining,North Indian,450.0,MG Road
40910,No,No,3.7,0,Bakery,Bakery,300.0,MG Road
40911,No,No,3.7,0,Quick Bites,Biryani,150.0,MG Road
40912,No,No,3.4,8,Quick Bites,North Indian,450.0,MG Road
40913,No,No,3.7,0,Dessert Parlor,Desserts,250.0,MG Road
40914,No,No,3.5,15,Beverage Shop,Beverages,200.0,MG Road
40915,No,No,3.6,14,Quick Bites,South Indian,250.0,MG Road
40916,No,No,2.8,21,Delivery,Biryani,700.0,MG Road
40917,No,No,3.7,0,Quick Bites,Chinese,400.0,MG Road
40918,No,No,3.7,0,Beverage Shop,Juices,100.0,MG Road
40919,No,No,3.7,16,Takeaway,North Indian,300.0,MG Road
40920,No,No,3.5,13,Beverage Shop,Beverages,250.0,MG Road
40921,No,No,3.5,8,Quick Bites,Kerala,400.0,MG Road
40922,No,No,3.0,31,Bakery,Desserts,150.0,MG Road
40923,No,No,3.6,13,Takeaway,Desserts,600.0,MG Road
40924,No,No,3.9,38,Bakery,Bakery,300.0,MG Road
40925,No,No,3.0,16,Quick Bites,North Indian,150.0,MG Road
40926,No,No,3.1,7,Quick Bites,Biryani,150.0,MG Road
40927,No,No,3.6,11,Delivery,Salad,550.0,MG Road
40928,No,No,3.7,0,Delivery,Japanese,900.0,MG Road
40929,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40930,No,No,3.3,9,Cafe,Cafe,400.0,MG Road
40931,No,No,3.4,8,Quick Bites,North Indian,350.0,MG Road
40932,No,No,3.8,41,Quick Bites,Beverages,100.0,MG Road
40933,No,No,3.3,7,Quick Bites,Fast Food,150.0,MG Road
40934,No,No,3.6,11,Delivery,Biryani,400.0,MG Road
40935,No,No,3.7,0,Takeaway,Biryani,250.0,MG Road
40936,No,No,3.7,0,Quick Bites,Biryani,150.0,MG Road
40937,No,No,3.7,0,Quick Bites,Chinese,500.0,MG Road
40938,No,No,3.7,0,Quick Bites,Fast Food,100.0,MG Road
40939,No,No,3.7,0,Takeaway,Mughlai,600.0,MG Road
40940,No,No,3.7,0,Takeaway,Biryani,300.0,MG Road
40941,No,No,3.0,10,Food Court,South Indian,200.0,MG Road
40942,No,No,3.7,0,Takeaway,Bakery,350.0,MG Road
40943,No,No,3.7,0,Quick Bites,South Indian,300.0,MG Road
40944,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40945,Yes,No,3.7,0,Takeaway,Cafe,200.0,MG Road
40946,No,No,3.7,0,Quick Bites,Biryani,300.0,MG Road
40947,Yes,No,3.2,5,Quick Bites,Kerala,300.0,MG Road
40948,Yes,No,3.7,0,Dessert Parlor,Desserts,150.0,MG Road
40949,Yes,No,2.6,26,Quick Bites,Chinese,400.0,MG Road
40950,No,No,3.3,33,Quick Bites,Fast Food,300.0,MG Road
40951,No,No,4.1,121,Casual Dining,North Indian,600.0,MG Road
40952,No,No,3.7,0,Quick Bites,North Indian,100.0,MG Road
40953,Yes,No,3.7,0,Dessert Parlor,Desserts,300.0,MG Road
40954,No,No,3.4,5,Kiosk,Street Food,150.0,MG Road
40955,No,No,3.2,7,Quick Bites,North Indian,200.0,MG Road
40956,No,No,3.2,4,Quick Bites,South Indian,400.0,MG Road
40957,Yes,No,3.0,20,Quick Bites,Kerala,400.0,MG Road
40958,Yes,No,3.5,25,Casual Dining,North Indian,450.0,MG Road
40959,No,No,3.8,34,Casual Dining,South Indian,500.0,MG Road
40960,No,No,3.7,68,Casual Dining,South Indian,500.0,MG Road
40961,Yes,No,2.8,20,Casual Dining,North Indian,550.0,MG Road
40962,No,No,3.7,0,Quick Bites,North Indian,200.0,MG Road
40963,No,No,3.3,11,Quick Bites,Street Food,200.0,MG Road
40964,No,No,3.7,0,Quick Bites,North Indian,300.0,MG Road
40965,No,No,3.7,0,Quick Bites,North Indian,150.0,MG Road
40966,Yes,No,3.7,0,Quick Bites,North Indian,400.0,MG Road
40967,No,No,3.1,7,Quick Bites,North Indian,150.0,MG Road
40968,Yes,No,3.2,5,Quick Bites,South Indian,300.0,MG Road
40969,Yes,No,3.1,6,Bakery,Bakery,400.0,MG Road
40970,No,No,3.7,24,Quick Bites,Biryani,500.0,MG Road
40971,No,No,3.7,0,Quick Bites,Kebab,150.0,MG Road
40972,No,No,3.1,7,Quick Bites,Biryani,300.0,MG Road
40973,No,No,3.2,4,Quick Bites,South Indian,200.0,MG Road
40974,No,No,3.1,9,Quick Bites,South Indian,100.0,MG Road
40975,Yes,No,3.7,0,Delivery,North Indian,600.0,MG Road
